"TIME","GEO","UNIT","SEX","AGE","ICD10","Value","Flag and Footnotes"
"2011","Liechtenstein","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","945.45",""
"2011","Liechtenstein","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","146.03",""
"2011","Liechtenstein","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,245.64",""
"2011","Liechtenstein","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,156.39",""
"2011","Liechtenstein","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","174.52",""
"2011","Liechtenstein","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,209.75",""
"2011","Liechtenstein","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","787.62",""
"2011","Liechtenstein","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","118.76",""
"2011","Liechtenstein","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,548.8",""
"2011","Norway","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","996.31",""
"2011","Norway","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","172.13",""
"2011","Norway","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,398.68",""
"2011","Norway","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,228.68",""
"2011","Norway","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","210.45",""
"2011","Norway","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,432.15",""
"2011","Norway","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","829.24",""
"2011","Norway","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","132.33",""
"2011","Norway","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,706.26",""
"2011","Switzerland","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","872.61",""
"2011","Switzerland","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","146.71",""
"2011","Switzerland","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,869.28",""
"2011","Switzerland","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,087.2",""
"2011","Switzerland","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","184.54",""
"2011","Switzerland","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,813.58",""
"2011","Switzerland","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","724.09",""
"2011","Switzerland","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","108.81",""
"2011","Switzerland","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,264.06",""
"2011","Serbia","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,786.88",""
"2011","Serbia","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","349.47",""
"2011","Serbia","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,720.79",""
"2011","Serbia","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","2,094.01",""
"2011","Serbia","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","474.04",""
"2011","Serbia","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","8,781.56",""
"2011","Serbia","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,549.47",""
"2011","Serbia","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","231.95",""
"2011","Serbia","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,988.45",""
"2011","Turkey","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,075.76","d"
"2011","Turkey","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","210.43",""
"2011","Turkey","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,647.99","d"
"2011","Turkey","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,325.05","d"
"2011","Turkey","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","281.58",""
"2011","Turkey","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,632.69","d"
"2011","Turkey","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","887.42","d"
"2011","Turkey","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","141.3",""
"2011","Turkey","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,967.57","d"
"2012","European Union - 28 countries","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,035.13","d"
"2012","European Union - 28 countries","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","220.16",""
"2012","European Union - 28 countries","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,399.5","d"
"2012","European Union - 28 countries","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,281.03","d"
"2012","European Union - 28 countries","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","297.46",""
"2012","European Union - 28 countries","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,341.41","d"
"2012","European Union - 28 countries","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","848.99","d"
"2012","European Union - 28 countries","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","145.54",""
"2012","European Union - 28 countries","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,753","d"
"2012","Belgium","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,051.21",""
"2012","Belgium","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","208.72",""
"2012","Belgium","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,529.2",""
"2012","Belgium","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,322.25",""
"2012","Belgium","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","268.32",""
"2012","Belgium","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,673.1",""
"2012","Belgium","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","860.46",""
"2012","Belgium","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","149.38",""
"2012","Belgium","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,795.98",""
"2012","Bulgaria","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,709.05",""
"2012","Bulgaria","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","378.57",""
"2012","Bulgaria","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,201.54",""
"2012","Bulgaria","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","2,103.81",""
"2012","Bulgaria","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","541.76",""
"2012","Bulgaria","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","8,552.3",""
"2012","Bulgaria","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,410.57",""
"2012","Bulgaria","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","225.42",""
"2012","Bulgaria","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,303.09",""
"2012","Czechia","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,323.34",""
"2012","Czechia","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","259.04",""
"2012","Czechia","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,716.96",""
"2012","Czechia","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,656.25",""
"2012","Czechia","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","359.29",""
"2012","Czechia","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,010.37",""
"2012","Czechia","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,088.39",""
"2012","Czechia","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","161.71",""
"2012","Czechia","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,913.89",""
"2012","Denmark","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,087.86",""
"2012","Denmark","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","203",""
"2012","Denmark","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,740.75",""
"2012","Denmark","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,316.32",""
"2012","Denmark","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","248.55",""
"2012","Denmark","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,724.27",""
"2012","Denmark","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","926.58",""
"2012","Denmark","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","157.23",""
"2012","Denmark","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,102.65",""
"2012","Germany (until 1990 former territory of the FRG)","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,003.25","d"
"2012","Germany (until 1990 former territory of the FRG)","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","199.01",""
"2012","Germany (until 1990 former territory of the FRG)","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,323.32","d"
"2012","Germany (until 1990 former territory of the FRG)","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,196.79","d"
"2012","Germany (until 1990 former territory of the FRG)","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","259.69",""
"2012","Germany (until 1990 former territory of the FRG)","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,065.34","d"
"2012","Germany (until 1990 former territory of the FRG)","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","844.11","d"
"2012","Germany (until 1990 former territory of the FRG)","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","138.52",""
"2012","Germany (until 1990 former territory of the FRG)","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,756.92","d"
"2012","Estonia","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,317.07",""
"2012","Estonia","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","354.1",""
"2012","Estonia","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,292.39",""
"2012","Estonia","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,897.11",""
"2012","Estonia","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","552.45",""
"2012","Estonia","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,448.14",""
"2012","Estonia","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","989.55",""
"2012","Estonia","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","182.03",""
"2012","Estonia","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,323.15",""
"2012","Ireland","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,039.49",""
"2012","Ireland","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","180.21",""
"2012","Ireland","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,586.77",""
"2012","Ireland","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,273.06",""
"2012","Ireland","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","223.68",""
"2012","Ireland","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,605.12",""
"2012","Ireland","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","870.51",""
"2012","Ireland","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","136.96",""
"2012","Ireland","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,898.76",""
"2012","Greece","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,042.72",""
"2012","Greece","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","193.03",""
"2012","Greece","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,550.4",""
"2012","Greece","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,243.72",""
