"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1989",5.41737318928346,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1990",0.142468473105598,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1991",-5.91248295915714,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1992",-3.32166367945862,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1993",-0.688717166816827,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1994",3.93415738374172,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1995",4.14865670138568,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1996",3.60061245869933,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1997",6.26565441279423,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1998",5.39553336798109,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","1999",4.32061895766196,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2000",5.70953030857828,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2001",2.53556785761521,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2002",1.65103466067184,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2003",1.94688661288861,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2004",3.93973339971669,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2005",2.727469720125,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2006",3.97508701227331,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2007",5.2485745403293,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2008",0.738057918524493,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2009",-8.13972224739922,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2010",3.1321774498572,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2011",2.50288344503915,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2012",-1.43270487212992,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2013",-0.956920179494868,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2014",-0.407924788867053,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2015",0.560527354374887,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2016",2.61411910709456,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2017",3.05144664619965,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2018",1.67113037023663,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2019",1.33292211895022,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2020",1.02893828397222,
"FIN","REALGDPFORECAST","TOT","AGRWTH","A","2021",0.934149374995799,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1961",5.12170071099069,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1962",6.54303414178083,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1963",6.42838084885617,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1964",6.57101843822018,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1965",4.86159272050546,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1966",5.23491739588493,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1967",4.95160977057866,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1968",4.41587790210444,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1969",7.18706276828287,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1970",6.0871786254411,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1971",5.3218881944761,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1972",4.60071178145085,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1973",6.26598097753261,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1974",4.30255804664949,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1975",-0.995725489015919,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1976",4.29831953913114,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1977",3.49225300518271,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1978",3.99357144244403,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1979",3.52150751000322,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1980",1.57601768690179,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1981",1.09836208556672,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1982",2.41467614690497,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1983",1.27449467674742,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1984",1.66174462597157,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1985",1.66026162385657,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1986",2.26090670542552,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1987",2.58230266684953,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1988",4.57563555346914,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1989",4.46579360450124,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1990",3.03198446355674,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1991",0.997791833021544,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1992",1.49002009278631,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1993",-0.623956451434501,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1994",2.33751761486015,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1995",2.20190708511447,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1996",1.41618941984819,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1997",2.31663366707682,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1998",3.62299465240642,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","1999",3.28701142701281,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2000",4.06350437612112,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2001",2.01193855442752,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2002",1.11013385327987,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2003",0.844315707864321,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2004",2.61833901720332,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2005",1.7132590279226,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2006",2.61315624869057,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2007",2.41520034832492,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2008",0.123073907755097,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2009",-2.78274362140984,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2010",1.84267502500939,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2011",2.23965582076938,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2012",0.366955431172632,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2013",0.598478891730243,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2014",0.985819225164867,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2015",1.04029921792779,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2016",1.04403458430695,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2017",2.38166354016792,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2018",1.71907881746234,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2019",1.30852775480739,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2020",1.19690967001619,
"FRA","REALGDPFORECAST","TOT","AGRWTH","A","2021",1.22405882214715,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1992",1.50636070954889,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1993",-0.990430770458162,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1994",2.46194452253604,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1995",1.61505391377292,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1996",0.846846211592884,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1997",1.86032670191712,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1998",1.79767916100214,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","1999",1.74734846849514,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2000",3.14388450251396,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2001",1.81042791433877,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2002",-0.166167100684256,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2003",-0.718352091974971,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2004",0.708834908673007,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2005",0.902350599022627,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2006",3.99988843456114,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2007",3.08072742448807,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2008",0.693873216044798,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2009",-5.64125107554455,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2010",4.04346700776089,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2011",3.99008409626618,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2012",0.61711274441825,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2013",0.545551650472056,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2014",2.20919365887911,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2015",1.49341256892712,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2016",2.14467008849242,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2017",2.76847138011856,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2018",1.5448021578828,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2019",0.597178701155807,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2020",0.443221073004021,
"DEU","REALGDPFORECAST","TOT","AGRWTH","A","2021",0.925766859517787,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","1996",2.88745064266606,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","1997",4.57937135490809,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","1998",3.90009993140103,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","1999",2.97996764810239,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2000",4.03583522897552,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2001",4.18940138590826,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2002",3.95892388223524,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2003",5.79641228932125,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2004",4.83595063734702,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2005",0.765799899705848,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2006",5.57976573326381,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2007",3.17595394392803,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2008",-0.251581124043908,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2009",-4.30570202034862,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2010",-5.43361222951382,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2011",-9.19184948376675,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2012",-7.31508759222782,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2013",-3.18923802433087,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2014",0.766632960478031,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2015",-0.488739691477992,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2016",-0.261225677701486,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2017",1.44090952210982,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2018",1.915544648939,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2019",1.79799363710457,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2020",2.13449644132143,
"GRC","REALGDPFORECAST","TOT","AGRWTH","A","2021",1.99864055567907,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1992",-3.06418034517864,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1993",-0.576108517286035,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1994",2.94715455676759,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1995",1.48952547541334,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1996",-0.00397920077466852,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1997",3.22252563513301,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1998",3.84860308839301,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","1999",2.9541392431354,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2000",4.63340799760768,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2001",4.16391059108526,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2002",4.73539831133596,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2003",3.98104255852411,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2004",4.61285494330873,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2005",4.34109474222025,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2006",4.20808870269049,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2007",0.284503043327274,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2008",0.857208156752508,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2009",-6.66132795329379,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2010",0.60552031461128,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2011",1.82944978290646,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2012",-1.3580933509824,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2013",2.04975279509107,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2014",4.09178373375271,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2015",3.78971659252665,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2016",2.10229994674831,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2017",4.54541398227512,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2018",5.13478823381719,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2019",4.76861659254665,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2020",3.32799651863362,
"HUN","REALGDPFORECAST","TOT","AGRWTH","A","2021",3.07776428677886,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1961",-0.0835797193810767,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1962",8.31268233006053,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1963",10.2831436377152,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1964",9.91692854454253,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1965",7.28927752293581,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1966",8.73657410500218,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1967",-1.26833730399818,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1968",-5.47454591967254,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1969",2.37428226602785,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1970",7.45922078293238,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1971",13.0608376448621,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1972",6.17733444687381,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1973",6.80600972160846,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1974",5.70629213751741,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1975",0.646155077218526,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1976",5.95936751665509,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1977",8.82227724710301,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1978",6.01671459502973,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1979",4.86058238480718,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1980",5.74792071024504,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1981",4.26500710375189,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1982",2.15456624187179,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1983",-2.15116170128196,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1984",4.12911822800853,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1985",3.29284138718903,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1986",6.27054195990337,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1987",8.54593975128226,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1988",-0.0897260320421475,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1989",0.258439854243343,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1990",1.16937033164966,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1991",-0.22352551094403,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1992",-3.37389414345579,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1993",1.31344946568411,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1994",3.60885793453474,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1995",0.116583706184797,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1996",4.57316379920516,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1997",5.76047610946294,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1998",7.09556054532862,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","1999",4.04305007844977,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2000",4.89159366757834,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2001",3.89881069503369,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2002",0.681170993484299,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2003",2.26813697144589,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2004",8.04220480779046,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2005",6.33000172830664,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2006",5.24882033715968,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2007",9.36532235544333,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2008",1.99198082198157,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2009",-6.77721505405042,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2010",-3.43587559830196,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2011",1.88162032265693,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2012",1.2964375901794,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2013",4.13385110182767,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2014",2.0826231511761,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2015",4.74898499241176,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2016",6.62703663899929,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2017",4.40374225557123,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2018",4.82098219801592,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2019",0.7905305794105,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2020",1.64553404983063,
"ISL","REALGDPFORECAST","TOT","AGRWTH","A","2021",2.57731764509558,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1991",1.92963953755219,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1992",3.34327424356007,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1993",2.69260917204554,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1994",5.75582700072616,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1995",9.63442230853987,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1996",7.37928845942755,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1997",10.8626342245515,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1998",8.67029315328955,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","1999",10.49302702703,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2000",9.46852812483062,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2001",5.30772095116497,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2002",5.94380889051738,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2003",3.04892653550472,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2004",6.78529317985409,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2005",5.74232132185479,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2006",5.07289372431581,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2007",5.28995944392184,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2008",-4.54757928386706,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2009",-5.10502700886676,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2010",1.76274028509509,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2011",0.335599361344888,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2012",0.225859207327303,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2013",1.34984339947375,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2014",8.53437502287036,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2015",25.1249388378808,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2016",3.67863270923176,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2017",8.14362501711648,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2018",8.30009922850778,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2019",5.6099109263158,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2020",3.34486467675141,
"IRL","REALGDPFORECAST","TOT","AGRWTH","A","2021",2.9825552327084,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1961",8.20657745269166,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1962",6.20407118166686,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1963",5.61020299918031,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1964",2.79648441958674,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1965",3.26893182322896,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1966",5.98468883058801,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1967",7.17865476311247,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1968",6.54449766200327,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1969",6.09808102345417,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1970",5.31049035369778,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1971",1.93405685013799,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1972",3.15427997052599,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1973",6.54887273254267,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1974",5.27676822461236,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1975",-2.04964155140936,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1976",6.52850550409674,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1977",2.35897632571882,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1978",3.65084575288533,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1979",5.53131600024707,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1980",3.47794445201194,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1981",0.780866944653281,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1982",0.325586045554995,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1983",1.36585159715498,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1984",3.21028179555575,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1985",2.83961962929492,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1986",2.97040811922217,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1987",2.95768166488279,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1988",4.29982300317128,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1989",3.47491929889629,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1990",1.95200642362059,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1991",1.53228249048567,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1992",0.699384924125917,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1993",-0.857926144151987,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1994",2.28125546165231,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1995",2.9613239560853,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1996",1.0001229088759,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1997",1.94521659890584,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1998",1.64791270271292,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","1999",1.57410967389546,
"ITA","REALGDPFORECAST","TOT","AGRWTH","A","2000",4.05563138885082,
